id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
1621961,Home in New Orleans · 2 bedrooms · 5 beds · 1 bath,8626766,Jeanne,Gentilly Terrace,30.0067,-90.05324,Entire home/apt,90,30,0,0,0,1,0
1661090,Home in New Orleans · ★4.95 · 1 bedroom · 2 beds · 2 baths,228432,Nathalie,St. Claude,29.964907,-90.040382,Entire home/apt,135,3,233,13-11-2023,1.88,1,0
1665035,Home in New Orleans · ★4.82 · 1 bedroom · 1 bed · 2 baths,1832077,Brian,Holy Cross,29.95884461,-90.02075283,Private room,60,2,152,28-11-2023,1.23,5,31
1665262,Rental unit in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1.5 baths,4844670,Mia,St. Thomas Dev,29.92329,-90.07232,Entire home/apt,221,2,83,21-10-2023,0.68,2,65
1695768,Rental unit in New Orleans · ★4.77 · 3 bedrooms · 9 beds · 1 private bath,8955981,Brian,Marigny,29.96504,-90.0603,Private room,94,2,482,02-12-2023,3.96,1,242
1718222,Rental unit in New Orleans · ★4.78 · 2 bedrooms · 2 beds · 1 bath,4844670,Mia,St. Thomas Dev,29.92315,-90.07394,Entire home/apt,190,30,23,10-12-2021,0.19,2,87
1735922,Rental unit in New Orleans · ★4.57 · 2 bedrooms · 4 beds · 1.5 baths,4580360,Jarrod,Mid-City,29.96803,-90.08577,Entire home/apt,170,3,111,24-02-2023,0.92,2,152
1738168,Home in New Orleans · ★4.87 · 4 bedrooms · 4 beds · 2.5 baths,9019370,Timothy,Uptown,29.9206,-90.10499,Entire home/apt,399,30,182,22-07-2023,1.49,2,356
1740021,Rental unit in New Orleans · ★5.0 · 1 bedroom · 2 beds · 1 bath,9161662,Jack,Garden District,29.92974,-90.08386,Entire home/apt,122,30,9,03-03-2020,0.08,1,316
1838738,Townhouse in New Orleans · ★4.91 · 2 bedrooms · 3 beds · 2 baths,9614177,Wayne,Treme - Lafitte,29.96609,-90.06506,Entire home/apt,170,2,248,21-11-2023,2.02,1,256
1936935,Rental unit in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,7607004,Lee,Bayou St. John,29.97705,-90.0844,Entire home/apt,95,30,45,29-07-2022,0.37,1,365
1953034,Home in New Orleans · ★4.86 · 1 bedroom · 2 beds · 1 bath,2146138,Kathleen,Marigny,29.96481,-90.05273,Entire home/apt,93,3,278,19-11-2023,2.3,1,51
1960306,Rental unit in New Orleans · ★4.69 · 1 bedroom · 2 beds · 1 bath,4981655,Jim,St. Thomas Dev,29.93187,-90.07294,Entire home/apt,52,2,402,11-11-2023,3.3,14,315
2032979,Bed and breakfast in New Orleans · ★4.05 · 1 bedroom · 1 bed · 1 shared bath,1405952,BalconyGuesthouse,Marigny,29.96503,-90.05193,Private room,101,1,22,04-08-2023,0.18,14,297
2041350,Bungalow in New Orleans · ★4.83 · 3 bedrooms · 3 beds · 1 bath,2339252,Allison,Bywater,29.96104,-90.03756,Entire home/apt,325,2,90,03-04-2023,0.75,1,247
2055430,Home in New Orleans · ★4.91 · 1 bedroom · 2 beds · 1 bath,5421186,Bettina,Bywater,29.96682,-90.04688,Entire home/apt,94,3,434,27-11-2023,3.64,1,34
2055943,Townhouse in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,861540,Haiyan,Central City,29.93238,-90.08933,Private room,70,30,137,04-07-2023,1.15,1,17
2065921,Bed and breakfast in New Orleans · ★4.61 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,Marigny,29.96503,-90.05193,Private room,86,1,69,17-11-2023,1.85,14,0
2122794,Rental unit in New Orleans · ★4.77 · 1 bedroom · 1 bed · 1 bath,4841202,Matilde,Bywater,29.96476,-90.04524,Entire home/apt,56,30,56,09-05-2018,0.48,4,186
2131627,Rental unit in New Orleans · ★4.98 · 1 bedroom · 1 bed · 1 bath,9150936,Michael,Lower Garden District,29.93412,-90.07079,Entire home/apt,62,30,123,31-03-2023,1.03,1,231
2159266,Condo in New Orleans · ★4.41 · 2 bedrooms · 2 beds · 1 bath,5480237,Raymond,Treme - Lafitte,29.96329,-90.0675,Entire home/apt,111,1,248,19-11-2023,2.09,4,195
2170610,Home in New Orleans · ★4.98 · 8 bedrooms · 10 beds · 5.5 baths,1410898,Jeff,St. Claude,29.9635,-90.03526,Entire home/apt,3000,3,130,01-08-2023,1.57,1,242
2177238,Bed and breakfast in New Orleans · ★4.59 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,Marigny,29.96503,-90.05193,Private room,102,1,49,16-11-2023,0.44,14,313
2177885,Bed and breakfast in New Orleans · ★4.61 · 1 bedroom · 1 bed · 1 private bath,1405952,BalconyGuesthouse,Marigny,29.96503,-90.05193,Private room,89,1,69,28-11-2023,0.62,14,277
2177946,Bed and breakfast in New Orleans · ★4.35 · 1 bedroom · 2 beds · 1 private bath,1405952,BalconyGuesthouse,Marigny,29.96503,-90.05193,Private room,100,1,17,11-10-2022,0.15,14,296
2177994,Bed and breakfast in New Orleans · ★4.33 · 1 bedroom · 2 beds · 1 private bath,1405952,BalconyGuesthouse,Marigny,29.96503,-90.05193,Private room,98,1,28,05-11-2023,0.24,14,311
2180692,Cottage in New Orleans · ★4.83 · 1 bedroom · 2 beds · 1 bath,3725969,April,Treme - Lafitte,29.97029,-90.07163,Entire home/apt,83,2,558,06-11-2023,4.66,2,0
2185863,Home in New Orleans · ★4.90 · 3 bedrooms · 5 beds · 2 baths,4778357,Ronald,Marigny,29.96623,-90.05149,Entire home/apt,400,3,62,01-11-2023,0.53,2,238
2189294,Home in New Orleans · ★4.71 · 1 bedroom · 1 bed · 1 bath,10948438,Cathy,Irish Channel,29.92281,-90.08621,Entire home/apt,85,30,38,01-03-2023,0.32,2,329
2189313,Home in New Orleans · ★4.92 · 2 bedrooms · 2 beds · 2 baths,10948438,Cathy,Irish Channel,29.92103,-90.08649,Entire home/apt,162,30,48,22-11-2023,0.41,2,233
2192470,Home in New Orleans · ★4.81 · 1 bedroom · 1 bed · 1 shared bath,1832077,Brian,Holy Cross,29.9609995,-90.02173439,Private room,56,2,122,22-11-2023,1.04,5,37
2203775,Rental unit in New Orleans · ★4.50 · 2 bedrooms · 2 beds · 2 baths,1006034,Gwendolyn,Treme - Lafitte,29.96876,-90.06839,Entire home/apt,115,30,131,14-11-2017,1.11,5,179
2203814,Rental unit in New Orleans · ★4.66 · 1 bedroom · 1 bed · 1 bath,1006034,Gwendolyn,Treme - Lafitte,29.96693,-90.06847,Entire home/apt,100,30,68,30-10-2017,0.58,5,365
2226543,Townhouse in New Orleans · ★4.75 · 4 bedrooms · 9 beds · 2 baths,11362234,Isaac,Tulane - Gravier,29.96304,-90.07953,Entire home/apt,182,1,205,09-10-2023,1.73,10,0
2250080,Rental unit in New Orleans · ★4.89 · 2 bedrooms · 3 beds · 1 bath,11491946,Meg,Marlyville - Fontainbleau,29.95493,-90.10798,Entire home/apt,128,2,95,15-05-2023,0.8,1,102
2255065,Townhouse in New Orleans · ★4.70 · 4 bedrooms · 9 beds · 2 baths,11362234,Isaac,Tulane - Gravier,29.96295,-90.08169,Entire home/apt,201,1,228,16-10-2023,1.92,10,350
2255182,Rental unit in New Orleans · ★4.77 · 2 bedrooms · 4 beds · 1 bath,6753577,Jo,Treme - Lafitte,29.96589,-90.06681,Entire home/apt,150,30,210,16-03-2020,1.78,2,179
2272725,Home in New Orleans · ★4.89 · 3 bedrooms · 5 beds · 2.5 baths,11573383,Nancy,St. Claude,29.96439,-90.03744,Entire home/apt,224,3,237,11-10-2023,1.99,1,220
2295965,Home in New Orleans · ★4.80 · 2 bedrooms · 2 beds · 1 bath,6002761,Beverly,Treme - Lafitte,29.96617,-90.06433,Entire home/apt,2500,120,271,13-08-2020,2.27,1,179
2297440,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 3 beds · 1 bath,11734377,Ryan,Audubon,29.94982,-90.11606,Entire home/apt,89,1,628,19-11-2023,6.95,1,51
2315660,Home in New Orleans · ★4.92 · 3 bedrooms · 10 beds · 2 baths,11800706,Marcelin,Broadmoor,29.94275,-90.10516,Entire home/apt,215,2,224,12-11-2023,1.92,1,0
2359037,Home in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1.5 shared baths,1890423,Catherine,Mid-City,29.96639,-90.09318,Private room,69,2,230,26-11-2023,1.93,3,287
2359595,Home in New Orleans · ★4.90 · 1 bedroom · 1 bed · 1.5 shared baths,1890423,Catherine,Mid-City,29.96639,-90.09318,Private room,68,2,244,27-11-2023,2.05,3,192
2359631,Home in New Orleans · ★4.96 · 1 bedroom · 2 beds · 1.5 shared baths,1890423,Catherine,Mid-City,29.96639,-90.09318,Private room,67,2,226,14-11-2023,1.9,3,168
2387100,Home in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1.5 baths,12193877,M,Lower Garden District,29.92983,-90.07568,Entire home/apt,105,30,27,04-03-2023,0.23,2,147
2392147,Loft in New Orleans · ★4.93 · 1 bedroom · 3 beds · 1 bath,12219447,Phoebe,Black Pearl,29.93833,-90.13355,Entire home/apt,170,30,173,22-07-2023,1.46,1,243
2392262,Home in New Orleans · ★4.88 · 2 bedrooms · 3 beds · 2.5 baths,12220132,Jacob,St. Thomas Dev,29.92405,-90.07428,Entire home/apt,493,30,17,17-07-2017,0.17,1,364
2419449,Townhouse in New Orleans · ★4.58 · 2 bedrooms · 2 beds · 2.5 baths,1006034,Gwendolyn,Treme - Lafitte,29.96699,-90.06852,Entire home/apt,132,30,67,13-12-2021,0.76,5,179
2426273,Home in New Orleans · ★4.73 · 1 bedroom · 2 beds · 1 shared bath,11918292,Colette,St. Roch,29.97165,-90.05127,Private room,75,30,100,27-03-2019,1,1,0
2432541,Rental unit in New Orleans · ★4.81 · 2 bedrooms · 2 beds · 1 bath,4777319,Meg,Bywater,29.96277,-90.03329,Entire home/apt,150,30,187,11-11-2023,1.6,1,338
2454801,Home in New Orleans · ★4.86 · 2 bedrooms · 3 beds · 1 bath,11551717,Jessica,St. Claude,29.96951,-90.04341,Entire home/apt,115,30,439,16-04-2023,3.7,1,179
2460216,Hostel in New Orleans · ★4.74 · 1 bedroom · 2 beds · 1 bath,1201547,Steph,Mid-City,29.97409,-90.10041,Private room,150,30,31,26-02-2020,0.26,1,365
2520676,Home in New Orleans · ★4.54 · 4 bedrooms · 5 beds · 1 bath,7319703,Donald,Marigny,29.96565,-90.06189,Entire home/apt,178,30,388,19-03-2023,3.28,5,331
2522166,Home in New Orleans · ★4.89 · 5 bedrooms · 10 beds · 5 baths,10621726,Lorenzo & Shinda,Seventh Ward,29.96729,-90.06464,Entire home/apt,300,3,27,12-11-2023,0.23,7,0
2550805,Townhouse in New Orleans · ★4.66 · 1 bedroom · 2 beds · 1 bath,13059899,Asia,Marigny,29.96282,-90.05681,Entire home/apt,134,2,386,23-11-2023,3.47,8,0
2637023,Home in New Orleans · ★5.0 · 3 bedrooms · 3 beds · 2 baths,10478109,Jeanne,Bayou St. John,29.97566,-90.08891,Entire home/apt,675,30,3,23-02-2020,0.04,2,0
2664790,Home in New Orleans · ★4.68 · 1 bedroom · 2 beds · 1 bath,13638657,Jonathan And Maria,Fairgrounds,29.98414,-90.07457,Entire home/apt,80,1,320,17-03-2020,2.75,1,0
2670634,Rental unit in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 bath,13670905,Chris,French Quarter,29.96433,-90.06222,Entire home/apt,179,30,169,11-12-2019,1.44,1,246
2676200,Home in New Orleans · ★4.94 · 4 bedrooms · 4 beds · 3.5 baths,13701548,Khalil,Mid-City,29.97858,-90.10403,Entire home/apt,563,2,145,26-11-2023,1.24,2,245
2695902,Rental unit in New Orleans · ★4.91 · 1 bedroom · 1 bed · 1 bath,13582442,Steve & Melissa,Seventh Ward,29.96793,-90.06357,Entire home/apt,101,60,191,31-07-2023,1.71,1,251
2701477,Rental unit in New Orleans · ★4.80 · 1 bedroom · 1 bed · 1 bath,4983998,September,Leonidas,29.95165,-90.13512,Entire home/apt,45,3,367,23-08-2023,3.91,6,63
2708004,Rental unit in New Orleans · ★4.93 · 1 bedroom · 2 beds · 1 bath,9240904,Steve,French Quarter,29.96454,-90.06268,Entire home/apt,170,3,446,21-11-2023,3.79,1,222
2716497,Rental unit in New Orleans · ★4.85 · 2 bedrooms · 2 beds · 1 bath,4680678,Joseph,Bayou St. John,29.97371,-90.08283,Entire home/apt,100,2,212,20-11-2023,1.81,1,142
2726180,Rental unit in New Orleans · 1 bedroom · 1 bed · 1 bath,12193877,M,Lower Garden District,29.93205,-90.07865,Entire home/apt,250,30,2,01-11-2016,0.02,2,0
2748663,Rental unit in New Orleans · ★4.78 · 1 bedroom · 1 bed · 1 bath,401501,Yera,Lower Garden District,29.93369,-90.07723,Private room,87,30,96,15-01-2020,0.82,1,87
2748797,Home in New Orleans · ★4.93 · 1 bedroom · 4 beds · 1 bath,13902616,Jay And A,Marigny,29.96579,-90.06158,Entire home/apt,157,2,435,19-11-2023,3.73,2,140
2811767,Home in New Orleans · ★4.96 · 1 bedroom · 1 bed · 1 private bath,2707644,Lindsay,Mid-City,29.97414,-90.09828,Private room,48,1,138,23-09-2021,1.42,14,0
2811768,Home in New Orleans · ★4.87 · 6 bedrooms · 7 beds · 3.5 baths,2707644,Lindsay,Mid-City,29.97509193,-90.09893799,Entire home/apt,571,1,147,01-10-2023,1.29,14,130
2836488,Home in New Orleans · ★4.88 · 1 bedroom · 1 bed · 1 bath,14509974,Jeff & Melissa,Bywater,29.96425,-90.04302,Entire home/apt,90,2,201,13-11-2023,1.72,1,320
2847390,Home in New Orleans · ★4.89 · 1 bedroom · 1 bed · 1 private bath,14518129,Michael,Marigny,29.96528,-90.05915,Private room,94,30,496,01-11-2023,4.24,1,178
2866832,Rental unit in New Orleans · 1 bedroom · 2 beds · 1 bath,103427,Jacqueline M,Lower Garden District,29.934,-90.07919,Entire home/apt,332,30,1,02-01-2015,0.01,2,180
2888828,Rental unit in New Orleans · ★4.87 · 2 bedrooms · 2 beds · 2 baths,486093,Virginia,Marigny,29.96361923,-90.05888367,Entire home/apt,115,3,191,01-12-2023,1.64,2,228
2896586,Bungalow in New Orleans · ★4.65 · 2 bedrooms · 2 beds · 1.5 baths,14803413,Deidra,Algiers Point,29.95032,-90.05228,Entire home/apt,99,3,49,27-09-2023,0.62,2,153
2902965,Home in New Orleans · ★4.96 · 3 bedrooms · 4 beds · 2.5 baths,4139221,Nicelle,Fairgrounds,29.97786,-90.08036,Entire home/apt,485,3,49,22-10-2023,0.42,4,117
2907553,Guest suite in New Orleans · ★4.86 · 1 bedroom · 1 bed · 1 bath,4139221,Nicelle,Fairgrounds,29.98042,-90.08171,Entire home/apt,79,3,123,30-10-2023,1.13,4,213
2918872,Home in New Orleans · ★4.82 · 6 bedrooms · 15 beds · 2 baths,12055406,Graham,Bywater,29.96609,-90.04785,Entire home/apt,536,2,155,19-11-2023,1.48,4,175
2926290,Home in New Orleans · ★4.64 · 6 bedrooms · 9 beds · 6 baths,10621726,Lorenzo & Shinda,Seventh Ward,29.96925,-90.06298,Entire home/apt,457,3,14,10-12-2019,0.12,7,320
2926851,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 private bath,6522124,Leonardo,Lakeview,30.00359,-90.10402,Private room,85,2,113,16-06-2023,1.02,1,0
2939429,Home in New Orleans · ★4.88 · 2 bedrooms · 2 beds · 1 bath,14972186,Amelia,Central City,29.93036,-90.08883,Entire home/apt,90,30,91,01-11-2023,0.78,1,126
3030123,Guesthouse in New Orleans · 2 bedrooms · 1 bed · 1 private bath,15433610,Emily,Marigny,29.96428,-90.05711,Private room,178,30,0,0,0,1,0
3038967,"Home in  Uptown, New Orleans · 4 bedrooms · 6 beds · 3.5 baths",15474674,Anne,Audubon,29.92264,-90.1257,Entire home/apt,900,30,0,0,0,1,365
3057022,Home in New Orleans · ★4.94 · 3 bedrooms · 3 beds · 1 bath,4575123,Daniel,Bywater,29.96222,-90.04297,Entire home/apt,177,1,470,25-11-2023,4.07,4,141
3057920,Home in New Orleans · ★4.96 · 3 bedrooms · 3 beds · 1 bath,4575123,Daniel,Bywater,29.9638,-90.04256,Entire home/apt,138,1,247,26-11-2023,2.24,4,153
3074691,Townhouse in New Orleans · ★4.83 · 3 bedrooms · 3 beds · 3 baths,15535657,Liz,West Riverside,29.9206,-90.12173,Entire home/apt,525,30,29,15-12-2022,0.26,3,272
3145166,Guest suite in New Orleans · ★4.82 · 2 bedrooms · 2 beds · 1 bath,15967427,Liana,Audubon,29.94149,-90.12396,Entire home/apt,112,3,146,22-11-2023,1.27,1,236
3167890,Guesthouse in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 bath,12212206,Natalie,Audubon,29.93357,-90.13059,Entire home/apt,75,30,215,06-08-2023,1.88,1,0
3171746,Condo in New Orleans · ★4.87 · 1 bedroom · 2 beds · 1 bath,255794,Kirk,Marigny,29.96474,-90.05183,Entire home/apt,55,30,163,29-12-2021,1.41,1,152
3173801,Townhouse in New Orleans · ★4.93 · 5 bedrooms · 15 beds · 5 baths,10660778,Lee Ann,Central Business District,29.94519,-90.06985,Entire home/apt,1652,31,14,25-09-2022,0.12,1,284
3181963,Rental unit in New Orleans · ★4.91 · 2 bedrooms · 4 beds · 1.5 baths,16133905,Corinna,Central City,29.93317,-90.08628,Entire home/apt,195,3,44,24-11-2023,0.38,2,59
3189828,Rental unit in New Orleans · ★4.87 · 1 bedroom · 1 bed · 1 bath,3725969,April,Treme - Lafitte,29.97014,-90.0714,Entire home/apt,109,2,576,15-11-2023,5.07,2,138
3257647,Guesthouse in New Orleans · ★4.76 · Studio · 1 bed · 1 bath,16474497,Kristen,Central City,29.93273,-90.08451,Entire home/apt,85,30,278,06-06-2023,2.49,1,179
3268071,Home in New Orleans · ★4.95 · 2 bedrooms · 2 beds · 2 baths,13303469,Rian,Marigny,29.96437,-90.06001,Entire home/apt,170,30,37,22-05-2022,0.41,1,211
3364097,Home in New Orleans · ★4.92 · 3 bedrooms · 4 beds · 2.5 baths,16972947,Gary,Irish Channel,29.92193,-90.08648,Entire home/apt,281,2,397,09-11-2023,4.21,2,162
3386674,Home in New Orleans · ★4.55 · 4 bedrooms · 4 beds · 1 bath,7319703,Donald,Seventh Ward,29.96832,-90.06153,Entire home/apt,177,1,382,18-11-2023,3.35,5,250
3430843,Loft in New Orleans · ★4.90 · 1 bedroom · 1 bath,14485761,Thomas,Lower Garden District,29.93509,-90.07158,Entire home/apt,52,30,297,28-11-2023,2.59,2,169
3485830,Cottage in New Orleans · ★4.87 · 2 bedrooms · 3 beds · 2 baths,17552483,Nicki,East Riverside,29.92014,-90.09507,Entire home/apt,190,2,212,12-11-2023,1.88,1,202
3528642,Home in New Orleans · ★4.63 · 5 bedrooms · 5 beds · 3 baths,17763825,Victor,Leonidas,29.95002,-90.13051,Entire home/apt,517,30,27,09-02-2020,0.24,1,365
3571728,Home in New Orleans · ★4.77 · 2 bedrooms · 7 beds · 2 baths,10621726,Lorenzo & Shinda,Seventh Ward,29.9669,-90.06285,Entire home/apt,100,30,31,08-03-2020,0.27,7,88
3576484,Home in New Orleans · ★4.88 · 1 bedroom · 2 beds · 1.5 baths,2707644,Lindsay,Mid-City,29.97596,-90.0995,Private room,68,1,119,22-08-2021,1.06,14,0
3625834,Home in New Orleans · ★4.85 · 1 bedroom · 2 beds · 1 bath,9632192,Susan,Marigny,29.96467048,-90.05859167,Entire home/apt,164,4,82,25-10-2023,0.73,6,134
3679748,Home in New Orleans · ★4.93 · 1 bedroom · 1 bed · 1 bath,18703504,Emma,Gentilly Terrace,30.00419,-90.04974,Private room,95,2,67,03-07-2023,0.61,1,349
3686820,Cottage in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 2 baths,18760642,Anne,Audubon,29.92291,-90.12351,Entire home/apt,130,30,41,15-05-2023,0.66,1,223
3688447,Home in New Orleans · ★4.85 · 1 bedroom · 1 bed · 1 private bath,13521885,Andrietta,Central City,29.94152,-90.07943,Private room,87,2,136,26-11-2023,1.48,2,45
3731792,Home in New Orleans · ★New · 1 bedroom · 2 beds · 1 bath,19072048,Allie,Audubon,29.94922175,-90.11661146,Entire home/apt,167,1,2,26-11-2023,2,1,51
3751749,Townhouse in New Orleans · ★4.98 · 2 bedrooms · 2 beds · 2 baths,2885988,John,Fairgrounds,29.98789,-90.08743,Entire home/apt,250,3,59,14-11-2023,0.66,1,137
3757755,Guest suite in New Orleans · ★4.79 · 2 bedrooms · 2 beds · 1 bath,19189715,Ariana,Irish Channel,29.92148,-90.08523,Entire home/apt,74,2,422,25-11-2023,3.74,1,157
3774603,Boutique hotel in New Orleans · 1 bedroom · 2 beds · 1 private bath,85132,Sanford,Central City,29.93403,-90.08137,Private room,317,30,2,28-02-2022,0.04,8,359
3851250,Home in New Orleans · ★4.69 · 5 bedrooms · 10 beds · 2.5 baths,19859194,Jay,Treme - Lafitte,29.96392,-90.06866,Entire home/apt,210,2,151,15-11-2023,1.34,12,224
3857523,Rental unit in New Orleans · ★4.54 · 2 bedrooms · 4 beds · 1.5 baths,19859194,Jay,Treme - Lafitte,29.96264,-90.06781,Entire home/apt,103,1,80,19-11-2023,0.72,12,195
3858460,Home in New Orleans · ★4.54 · 3 bedrooms · 7 beds · 2.5 baths,19859194,Jay,Marigny,29.96802,-90.0587,Entire home/apt,153,1,113,19-11-2023,1.02,12,216
3883015,Home in New Orleans · ★4.98 · 2 bedrooms · 2 beds · 1 bath,20076772,AnnMarie,Marigny,29.96671677,-90.05539703,Entire home/apt,182,3,187,30-10-2023,1.68,3,237
3971392,Home in New Orleans · ★4.83 · 2 bedrooms · 3 beds · 2 baths,20582466,Paul,East Carrollton,29.94467,-90.12797,Entire home/apt,179,2,18,04-02-2020,0.16,1,0
3979913,Home in New Orleans · ★4.95 · 1 bedroom · 1 bed · 1 bath,20628188,Hilary,Lower Garden District,29.93738,-90.07337,Entire home/apt,135,30,78,10-02-2023,0.79,2,0
4008104,Home in New Orleans · ★4.72 · 1 bedroom · 1 bed · 1 bath,20782842,Lisa,Leonidas,29.95030993,-90.12883476,Entire home/apt,90,4,60,25-11-2023,0.54,1,7
4013485,Home in New Orleans · ★4.81 · 3 bedrooms · 3 beds · 2 baths,6027394,Lisa,Gentilly Terrace,30.00426,-90.05526,Entire home/apt,99,30,162,06-11-2021,1.45,1,364
4033229,Home in New Orleans · ★4.60 · 4 bedrooms · 5 beds · 2 baths,20910802,Charley Lynn,St. Roch,29.97038,-90.05695,Entire home/apt,233,3,155,05-11-2023,1.38,2,337
4083795,Rental unit in New Orleans · ★4.93 · 2 bedrooms · 2 beds · 1 bath,4806326,Joey,Audubon,29.93131,-90.11237,Entire home/apt,60,30,41,17-11-2023,0.37,2,293
4090606,Rental unit in New Orleans · ★4.67 · 1 bedroom · 2 beds · 1 bath,13203909,Brandon,Treme - Lafitte,29.9704,-90.07194,Entire home/apt,143,1,481,19-11-2023,4.3,4,83
4097454,Villa in Waggaman · 15 bedrooms · 25 beds · 15 baths,21252878,Harlin,Touro,29.92207445,-90.09858566,Entire home/apt,104,30,0,0,0,1,363
4102478,Rental unit in New Orleans · ★4.88 · 1 bedroom · 2 beds · 1 bath,4863786,Mark,Fairgrounds,29.98046,-90.08241,Entire home/apt,131,3,80,06-11-2023,0.72,1,11
4191305,Home in New Orleans · ★4.81 · 5 bedrooms · 8 beds · 4.5 baths,21694312,Felicia,Hollygrove,29.96401,-90.12522,Entire home/apt,186,3,94,06-11-2023,0.94,2,313
